	SRR28790276	SRR28790278	SRR28790280	SRR28790270	SRR28790272	SRR28790274
B9J08_02120	1551.47993624903	2243.10759169103	2856.7946028651	2649.40474991496	2230.18952090577	3167.99226752503
B9J08_02119	2957.4370128942	2760.59108695853	3983.24424351165	2682.88575440341	2434.05045728813	3988.89886113106
B9J08_02118	11633.8078232913	19370.9963504071	23424.9762798348	18837.4704200804	14516.6998513878	24804.9494105218
B9J08_02117	694.384668660939	1322.23145050634	476.954060098703	1415.01297916975	1310.76851063515	288.607440359746
B9J08_02116	20052.362543839	12746.5964100045	28278.3227621828	16310.535660268	10568.8386657021	16439.1562551932
B9J08_02115	3938.28400360998	3160.9277279824	4975.35798609422	3636.21330325874	3640.02298456207	4981.82313442171
B9J08_02114	1462.10369176792	1212.2152743471	1319.94263143595	845.8359028661	1508.89841667744	1795.6734451522
B9J08_02113	4359.95654167471	3652.94451580564	3802.07564704005	3357.79231856532	3832.42186026429	4526.9319370335
B9J08_02112	808.969597482877	1237.68198179137	547.20310771014	1036.14898101097	1286.20695203486	674.691565874109
B9J08_02111	1865.44264122114	1757.20281365441	3151.34762706042	1304.87809598406	1526.09150769764	1711.57591286194
B9J08_02110	2300.8653707445	2403.03851444102	1902.88648266769	2452.0430392462	2539.66515926935	1486.04162171988
B9J08_02109	18222.4412305527	14010.7637675379	13926.5655791094	21502.7345931741	14050.8489566024	14623.4140807445
B9J08_02108	4814.8587090978	6331.02347064474	3841.513708857	6561.39580067067	5605.76639120478	3273.11418288785
B9J08_02107	17591.0782727438	15280.0244665601	8641.86529563852	17328.1819809037	18681.5214713759	12861.1885177532
B9J08_02106	5018.81988240085	3951.41432705245	2426.67324117402	12131.5776526701	3816.86620648411	1428.70239515835
B9J08_02105	467.506509593504	497.110129312089	162.682004994907	2208.8652171722	550.178912646358	347.857974473336
B9J08_02104	12606.6338689895	17583.2334878196	13004.7008841383	18355.5201712599	17589.3508322833	12299.2640974501
B9J08_02103	13640.1899269634	12342.1850957895	10059.1706421851	9686.58324594781	13681.6068589781	6709.64516147609
B9J08_02102	59145.3027100193	40363.7126308652	36389.0066627243	31834.2677150573	41200.3771147361	32231.3349040171
B9J08_02101	74738.0198241085	36834.0269790898	50705.0231022761	44433.6983515003	37893.5726085179	62031.4866018249
B9J08_02100	11834.3314487297	12873.9299472258	14272.8810594395	12925.4298906726	13050.3748029508	14023.2635094004
B9J08_02099	57146.9415513647	40904.6254969814	34751.0946578892	31536.4629909232	41884.825881064	33211.8356782194
B9J08_02098	1168.76627398376	1672.65334493945	3262.26717592059	2178.02744988021	1699.65985513964	5741.5678863621
B9J08_02097	3116.71006395669	3273.99990903495	1748.83155369525	2740.15589365997	3293.70500829806	1680.03933825309
B9J08_02096	8852.83160078287	7939.50071282464	7483.3722297657	7925.30619404226	8170.81182769443	7319.35227058045
B9J08_02095	24085.7520383712	12387.0065008914	20016.0488115324	15797.7476441554	12611.5416226257	22965.3158916724
B9J08_02094	1035.84775655031	1299.82074795538	871.334678268174	2167.45450109438	1869.95332810161	1004.39211860296
B9J08_02093	5501.22243274121	6523.5517789234	6722.95710035769	7633.66902336655	6673.37547169712	8246.33643332533
B9J08_02092	2870.35246698953	3992.16105896327	3000.99001638331	3583.34855932961	3938.03656224551	3223.42018653452
B9J08_02091	4953.50647297235	5872.62273664794	8957.36979017409	4398.34669490372	4642.95329407366	10853.3599343233
B9J08_02090	10200.3503637289	13370.0214082401	12590.6012350603	15066.4520198024	14005.8194325019	10995.7523469511
B9J08_02089	1568.66767557232	2101.5126983009	1471.53268154484	2007.09811117602	2002.58574454314	1214.6359493286
B9J08_02088	3854.63700556997	2717.80701845216	2363.81883015326	2882.00962320314	3129.14256567616	1974.38070126899
B9J08_02087	145.52285960386	94.7361516926727	117.081746019061	107.491645989234	60.5851778807002	156.727219268207
B9J08_02086	3953.18004435683	4980.26930780083	2732.31822025536	6461.83386627081	6238.6358844721	2605.11219344592
B9J08_02085	0	0	0	0	0	0
B9J08_02084	0	0	0	0	0	0
B9J08_02083	2884.10265844816	3104.90097160502	2135.81753527404	1694.31504292866	3566.33830876121	3078.16081257862
B9J08_02082	4241.93406498812	7346.63576352211	3962.2927731714	6986.95698930018	7723.79146116926	2883.20744226938
B9J08_02081	1636.27278357726	1798.96821386301	2494.4574099219	2250.27593325002	1526.09150769764	2572.61996506105
B9J08_02080	4720.89906746381	5597.58229624986	5940.35806117765	3764.85084681963	4240.143733029	5127.08250837761
B9J08_02079	7578.64719228293	9283.12419758416	21474.0246593277	9118.28724870965	4543.88834105251	28588.3827098073
B9J08_02078	3670.15527016665	3646.83250601902	2176.48803652276	3445.90022511387	3600.72449080161	2871.73959695708
B9J08_02077	8586.99456591597	9361.5616565125	16363.0983357377	8360.5592523921	6684.01881375724	16889.2691837013
B9J08_02076	57.2924644109686	78.437458928342	61.6219715889797	335.691123949983	654.15617738756	336.390129161029
B9J08_02075	617.612766350241	377.92593847292	163.914444426686	1242.32148233458	2003.40446316315	209.288176949617
B9J08_02074	6258.62881225421	7534.07073031191	5974.86636526748	8035.44107722795	7582.97185852763	5269.47492100543
B9J08_02073	8549.18153940474	8242.04519726253	7707.67620634959	8675.10447877043	8446.72000263762	5592.4858973021
B9J08_02072	3966.93023581547	3396.24010476743	4205.08334123198	4199.22282610399	4170.5526503282	5042.98497608735
B9J08_02071	10182.0167751173	7689.92697987082	7093.92136932335	10236.3765828108	8184.73004423459	7274.43654310724
B9J08_02070	4026.51439880287	4934.42923440115	8193.25734247075	4087.32578478733	3548.32649912101	8705.05024581764
B9J08_02069	1953.67303641403	2092.34468362097	2781.61579752655	1980.66573921145	1643.986988979	2629.95919162259
B9J08_02068	8411.67962481841	10792.7906148803	11374.1835158939	11414.3792933649	10328.1353914194	11745.9405611313
B9J08_02067	8606.4740038157	10220.2990315332	9433.09141084102	9095.37919300703	8754.55820376117	8191.86416809187
B9J08_02066	56994.5435960316	41833.6509845483	54735.1000441954	43125.2959392543	42380.1506461698	71941.6162592109
B9J08_02065	3031.91721662846	2937.83937077063	2854.32972400154	2581.56166187257	2824.57923903264	3255.91241491939
B9J08_02064	5665.07888095658	7329.31840246001	6789.50882967379	7203.70243940962	7944.84548857182	6987.74041029955
B9J08_02063	936.158868475227	1318.15677731525	1390.19167904738	1665.23943376763	1399.19012159617	1497.50946703219
B9J08_02062	4578.81375572461	4087.91587895372	7360.12828658774	5627.45199125602	3358.38377927881	7968.24118450187
B9J08_02061	105514.385856393	81672.7494420616	141551.830937045	87974.8636096637	75661.0625495544	171350.633348951
B9J08_02060	131.772668145228	140.576225092353	160.217126131347	200.004947865213	211.229403962441	215.977753381797
B9J08_02059	2758.05923674403	2465.17728060503	2297.26710083716	2593.89676878937	2644.46114263056	2551.59558198848
B9J08_02058	6021.4380095928	4346.65762658747	4073.21232203156	5627.45199125602	6243.54819619215	5374.59683636825
B9J08_02057	8395.63773478334	7003.34454717339	6212.72717560094	8466.28874025037	7526.48027374698	5477.80744417902
B9J08_02056	3072.02194171614	3362.624050941	2422.97592287868	2515.48073196116	2919.55059895374	1825.29871220899
B9J08_02055	7393.01960759139	6969.72849334696	10284.7070582007	6621.30917712369	3325.63503447843	6720.15735301237
B9J08_02054	5403.82524324256	6570.41052062085	5476.96083482852	6609.85514927237	8330.46195859627	4816.49503116927
B9J08_02053	1518.25030689067	1819.34157981843	1807.98864642067	2785.09092599973	2267.85057742621	1431.56935648642
B9J08_02052	5870.18590354784	9680.40483371472	13002.2360052747	7141.14582576014	8159.34976701429	11856.7963991502
B9J08_02051	11098.6962056928	19953.674616732	9148.39790209993	16481.4649989721	23267.1644620489	8667.77974855264
B9J08_02050	60451.5708985894	38993.6037703637	54191.5942547806	43789.6295546304	38420.827399804	63690.5015570054
B9J08_02049	51005.1893665089	35826.5640325946	59892.859066193	38368.350064698	34328.0530183767	67583.8350405339
B9J08_02048	1384.185940169	1753.12814046333	1409.91070995586	1829.12013994794	2050.07142450369	1422.96847250219
B9J08_02047	5985.916681658	5175.8536209728	4900.17918075567	5249.46907216273	5560.73686710426	4924.48390786017
B9J08_02046	5195.28067278663	5283.83246053649	12861.7379100519	7920.90079871483	3970.78530704589	12209.4326425037
B9J08_02045	28.6462322054843	20.3733659554135	56.6922138618614	27.3134510300511	36.8423379004258	71.6740332019237
B9J08_02044	928.137923457691	1315.10077242194	732.069022477079	1200.91076625676	1444.21964569669	868.689282407315
B9J08_02043	22895.2146279113	16771.3548544964	14364.0815773912	14488.4641528439	14219.5049923243	14501.0903974132
B9J08_02042	1793.25413606332	1250.92466966239	744.393416794875	1266.99169616818	1327.96160165535	945.141584489367
B9J08_02041	43920.4032174485	33576.3257628192	43201.9318416019	37208.850014519	38081.8778911201	49583.1405153148
B9J08_02040	9024.70899401577	13004.3194893404	17174.0434818487	13196.8022428421	12788.3848445478	14556.5183164227
B9J08_02039	5217.0518092628	5782.97992644412	11750.0775425867	4971.92916653479	4058.3881993869	9565.13864424073
B9J08_02038	56.1466151227492	18.3360293598721	87.5031996563512	22.9080557026235	12.2807793001419	50.6496501293594
B9J08_02037	3803.0737876001	3965.67568322124	4014.05522930614	4696.15141903782	3195.45877389693	2552.55123576451
B9J08_02036	21024.042740249	13627.7444875761	30329.101976664	17309.6793205285	9053.39050006463	26057.8115108914
B9J08_02035	1707.31543944686	1725.62409642352	1714.32324960542	1738.36899620293	1842.11689502129	1465.97289242335
B9J08_02034	37575.8357085779	35143.0376047905	107690.557548901	42117.3414883388	20445.0413788763	116605.051135546
B9J08_02033	8222.61449226221	9885.15716156663	6742.67613126616	10801.148263787	9719.82745675233	6151.54335627711
B9J08_02032	456.04801671131	496.091461014319	336.455964875829	627.328294625691	795.794498649197	531.343499470261
B9J08_02031	2048.77852733624	2627.14553995057	2936.90316593077	1951.59013005043	1742.23322338013	3093.45127299503
B9J08_02030	82875.8414690425	58465.4482822501	42929.5627271786	44924.4593909757	70070.0330935098	51178.1266675016
B9J08_02029	2674.41223870401	3462.45354412252	3060.14710910873	2756.89639590419	3423.88126887957	4587.13812492312
B9J08_02028	3381.40124953537	3156.85305479132	2754.50213002739	3338.40857912464	3066.91995055544	2679.65318797592
B9J08_02027	969.388497833589	1499.47973431843	912.0051795169	1277.564644954	1597.32002763846	757.83344438834
B9J08_02026	5920.60327222949	4944.61591737886	3646.78827863582	3705.8185494321	4809.97189255559	3504.38239668606
B9J08_02025	1757.73280812852	1602.36523239327	2088.98483686641	1996.52516239019	1590.77027867838	2112.95049879271
B9J08_02024	2201.17648266941	1514.75975878499	2246.7370841342	2013.26566463441	1709.48447857976	2478.96589501053
B9J08_02023	68085.2188567069	45536.5102469447	70522.649165292	49513.1191640243	44014.3130117087	80825.3737611453
B9J08_02022	12183.8154816366	9524.54858415581	8158.74903838092	10973.8397606222	11191.8835355293	8389.68449972918
B9J08_02021	2989.52079296434	5165.66693799509	10421.5078351283	4633.59480538835	3109.49331879594	12108.133342245
B9J08_02020	2018.98644584253	3184.35709883113	3793.44857101759	3356.91123949983	2747.61968875175	4264.12714862645
B9J08_02019	11068.9041241991	15394.1153159104	11388.9727890752	7700.63103234345	17147.2427774782	13071.4323484788
B9J08_02018	3120.14761182135	2999.97813693464	5845.46022493062	1842.33632593022	3750.54999826334	7711.17031875097
B9J08_02017	19266.3099321205	13742.8540052242	9781.87177003464	16144.0117168912	13422.8917750551	13440.3147060247
B9J08_02016	3177.44007623232	2586.39880803974	1623.12273165373	3710.22394475953	1773.34453094049	2394.86836272028
B9J08_02015	5349.97032669625	6680.42669678008	4325.86240554638	8609.02354885902	8155.25617391425	3718.4488425158
B9J08_02014	18280.8795442519	14619.9274096047	14710.3970577212	19276.2477946922	17279.0564752997	19984.6317642484
B9J08_02013	1747.42016453454	2141.24076191396	1713.09081017364	1955.99552537786	2022.23499142337	2353.77525035117
B9J08_02012	15890.6379290263	11221.6499682418	15347.5682439513	12402.0689257742	12124.4040437201	16719.1628115687
B9J08_02011	14302.4908155542	10612.4863261749	8561.75673257285	11987.0806859305	10825.0975937651	9587.11868108932
B9J08_02010	5364.8663674431	3620.34713027698	3686.22634045277	3958.68824122644	3877.45138436481	3792.03418326978
B9J08_02009	170.731543944686	149.744239772289	173.773959880923	140.091571412198	180.118096402082	618.307993088595
B9J08_02008	11783.914080048	11402.9729252449	16768.5709087932	12211.7558476293	10139.8301088172	19236.3548576203
B9J08_02007	2013.25719940144	2688.26563781681	1764.85326630838	2632.66424767074	2534.75284754929	1730.68898838245
B9J08_02006	3969.2219343919	3558.20836411297	2414.34884685623	3562.20266175796	4419.44311081107	2183.66887821861
B9J08_02005	2595.34863781688	2588.43614463528	2378.60810333462	3450.3056204413	2656.7419219307	2441.69539774553
B9J08_02004	8860.8525458004	9368.6923345969	17685.5058460372	10285.717010478	7699.22990256898	16328.3004171742
B9J08_02003	5386.63750391927	8278.71725598227	11209.0366320354	10407.305921515	8010.34297817257	9597.6308726256
B9J08_02002	3580.77902568554	6112.00978662405	4163.18040055147	6951.71382668076	6575.12923729599	3845.55079472721
B9J08_02001	1234.07968341226	1103.21776648564	883.65907258597	1277.564644954	1007.02390261164	910.738048552444
B9J08_02000	1065.63983804402	730.385169501574	794.923433497839	769.182024168859	1017.66724467176	838.108361574495
B9J08_01999	2043.04928089514	2048.54194681683	1376.63484529781	2509.31317850276	2568.32031096968	1566.31653890604
B9J08_01998	12030.2716770152	8371.41607107941	7284.94948124918	10330.6520428177	11082.9939590681	10257.9876318593
B9J08_01997	3088.06383175121	1767.38949663212	2589.35524616893	1748.94194498876	1923.98875702223	2454.11889683387
B9J08_01996	5753.30927614947	9142.54797249181	11830.1861056523	7864.51173852376	7844.14309831065	10307.6816282127
B9J08_01995	2562.11900845852	2057.70996149676	1588.6144275639	8939.42819841609	1219.8907438141	788.414365221161
B9J08_01994	111.147380957279	416.635333788206	237.860810333462	1009.71660904641	387.253907264475	134.747182419617
B9J08_01993	1063.34813946758	1000.3322684108	1032.7842438313	454.636797790529	478.950392705535	1149.65149255886
B9J08_01992	2638.89091076921	2573.15612016872	5462.17156164716	4267.94699321186	1391.82165401608	4297.57503078735
B9J08_01991	21842.1791320377	20231.7710620234	20472.0514012908	38289.0529488043	24094.8889868785	13326.5919066777
B9J08_01990	22254.6848757966	15445.048730799	22665.7935898585	18781.9624389548	15860.2171068233	25101.2020810897
B9J08_01989	17537.2233561975	14993.7786748866	19615.505996204	15981.8931688419	13398.3302164548	15487.3250942717
B9J08_01988	13973.6320698352	10060.3681087832	14438.027943298	13237.3318798545	11326.9721078309	11893.1112426392
B9J08_01987	9079.7097598503	7435.25990542815	5828.2060728857	9033.70365842304	9827.07959597357	7015.45436980429
B9J08_01986	8513.66021146993	7053.25929376415	4430.61975724764	6987.83806836566	8405.78407163714	4212.52184472106
B9J08_01985	7704.69061398706	6679.40802848231	5367.27372540013	6652.14694441568	6492.43865667503	5309.61237959851
B9J08_01984	6318.21297524162	5076.02412779127	4837.32476973491	5240.65828150788	5507.52015680365	5961.368254848
B9J08_01983	2067.11211594775	1806.09889194741	1857.28622369185	2706.67488917152	2128.6684120246	2180.80191689053
B9J08_01982	27212.7747459219	27939.0154029563	27865.4555525366	38938.4082200671	23668.3365858535	22349.8748599119
B9J08_01981	2174.82194904037	1768.40816492989	1172.04989962239	2617.68590355748	2871.24620037318	1577.78438421835
B9J08_01980	3934.84645574532	4109.3079132069	3068.77418513119	4679.4109167936	4763.30493121505	3750.94107090067
B9J08_01979	184163.189301194	140191.168475796	143582.891120618	129332.714943554	119462.508720061	138600.378444552
B9J08_01978	18105.5646031543	14214.497427092	19907.5941415358	11574.7356832833	14139.2705675634	18675.3860910932
B9J08_01977	2448.6799289248	4980.26930780083	4026.37962362394	4366.62784854624	4658.50894785384	2848.80390633246
B9J08_01976	1804.71262894551	2939.87670736617	1934.92990789396	2365.69729082862	2870.42748175317	1567.27219268207
B9J08_01975	3513.17391768059	4751.06894080243	7114.8728396636	4475.00057360096	4101.7802862474	7165.49201264032
B9J08_01974	9273.35828955938	9162.92133844722	9137.30594721392	9476.88642836226	8002.15579197248	10717.6570981277
B9J08_01973	24949.7224016886	13891.5795766987	12158.0149945057	13586.2391897867	10026.8469392559	8111.58925090571
B9J08_01972	11940.8954325341	10534.0488672465	12164.1771916646	17735.240509158	10369.8900410398	19901.4898857342
