	SRR28791433	SRR28791434	SRR28791437	SRR28791438	SRR28791430	SRR28791431	SRR28791432
B9J08_03731	35.3239467139396	18.629499585909	2.56913761840197	19.2534266653984	42.2020161906254	43.0315654006701	15.4009927063133
B9J08_03730	790.897179815494	731.766743734505	734.773358862962	964.421644784957	1720.9044379955	1758.31757512183	1645.47448388505
B9J08_03729	63.4633618928406	37.258999171818	37.6806850698955	59.5105915112315	59.3954301942136	54.9847780119674	48.6347138094104
B9J08_03728	909.44195014363	852.485901051195	762.17749345925	953.91977569474	736.19072688091	596.465309303733	835.706498958369
B9J08_03727	1939.82351446041	1620.02128399065	1416.45120694562	1655.79469322426	1744.35000254585	1556.3082819909	1735.44870443246
B9J08_03726	1104.62172351218	1207.93675315034	1222.0531271532	1092.1943853826	973.772447657764	963.428936470559	1159.93792435444
B9J08_03725	3567.7186181079	3647.65601892098	3354.43735042683	5301.69357904471	6385.00874587796	7792.29930130468	4930.74940171072
B9J08_03724	710.07120004631	554.413907676651	545.513554307351	805.143296916661	1181.65645333751	1216.83704383006	997.011633092913
B9J08_03723	4950.14222764156	5597.79203557393	6260.98837604559	4193.74639002678	3799.74449479298	3839.37189074868	3673.54204973747
B9J08_03722	1486.00060583047	1698.26518225146	1553.47187992706	1650.54375867916	1789.67809400986	1564.67553081881	1275.04008037004
B9J08_03721	5616.50752751639	5345.17602118901	5676.08137825608	4578.81492333475	4027.94798974969	3593.13571095596	3695.4276709517
B9J08_03720	304.743879277885	252.616014384926	366.530300225347	162.778970898368	214.136156226507	136.266623768789	259.385140316855
B9J08_03719	408.320875574691	453.069429929307	501.838214794517	441.078501789127	612.710753582414	386.088767344901	747.35343553794
B9J08_03718	13.1716411475707	30.5523793208907	23.9786177717517	1.75031151503622	28.1346774604169	28.6877102671134	29.1808282856462
B9J08_03717	4842.97296557724	5545.62943673339	5753.15550680814	3407.85651977552	4939.19893193986	4694.02659245643	4227.97778716474
B9J08_03716	4.19097672877249	4.47107990061816	2.56913761840197	8.7515575751811	15.6303763668983	21.5157827003351	10.5375213253723
B9J08_03715	595.118695485694	562.610887494451	733.916979656828	476.084732089852	461.0961028235	376.526197255864	467.70383113383
B9J08_03714	24023.2773202852	30890.6910333708	27065.0084306586	16211.3852522655	35049.5559651328	36019.8108828832	20498.721292103
B9J08_03713	1924.85574042908	1932.25169705048	2258.27196657533	2320.91306893803	1742.78696490916	1691.37958449856	1986.72805911442
B9J08_03712	555.603772042982	677.368604943651	955.719194045531	721.128344194923	961.268146564246	791.302674867878	1644.66390532156
B9J08_03711	7324.62989997181	7100.07488218163	7828.16232327079	6731.6980868293	6819.53320887773	6380.62489191048	5737.27507238345
B9J08_03710	2578.64811011759	3234.0811281138	3506.87284911868	2352.41867620868	2208.57218064273	1914.90466032982	2422.81932627213
B9J08_03709	1113.00367696972	1382.30886927445	1290.56346364392	833.148281157241	848.729436722578	1017.2183932214	699.52930029202
B9J08_03708	227.510165276221	352.470132165398	437.609774334468	509.34065087554	7804.24691999232	4691.63594993417	13820.3645075075
B9J08_03707	784.311359241709	626.696366069978	684.246985701057	864.653888427893	534.558871747922	595.269988042603	542.277058974926
B9J08_03706	1252.50333094172	1456.82686761808	1305.97828935433	1183.21058416448	1169.15215224399	1265.84521553638	1310.70553716361
B9J08_03705	1730.27467802179	1609.58876422254	1452.41913360324	1673.29780837463	1644.3155937977	1611.29306000287	1925.12408828916
B9J08_03704	2273.9042308397	2190.8291513029	2587.12158173078	2217.64468955089	2241.39597101322	2578.30796025682	2263.94592782805
B9J08_03703	1627.89510364749	1852.51743882279	2140.94801533497	1666.29656231448	1931.91451894863	1900.56080519626	1966.46359502716
B9J08_03702	2221.21766624942	2449.40660555531	2420.12763653465	1984.85325805107	1242.61492116842	1404.50248182743	1707.8890332738
B9J08_03701	2970.80378973844	3340.6418657452	3458.91561357518	1991.85450411122	1656.81989489122	1699.74683332647	2090.48211524116
B9J08_03700	553.208928197969	1311.51677084799	1048.208148308	472.584109059779	290.725000424309	133.875981246529	294.240018546933
B9J08_03699	3837.13855067184	3719.93847731431	2844.89172277711	6582.92160805122	6081.77944436013	6189.37349012972	3838.08949812597
B9J08_03698	8850.14542924499	7874.31688497201	7853.85369945481	6771.95525167514	6791.39853141731	6310.10093750382	11516.7002300684
B9J08_03697	5313.55978112226	3374.92014498327	4126.89139435969	2574.70823861828	2094.47043316437	1533.59717802944	2837.02497221561
B9J08_03696	798.680422311786	730.276383767632	754.470080604044	672.119621773909	542.374059931371	459.003364273815	840.56997033931
B9J08_03695	474.777792273798	579.004847130051	557.502863193227	628.361833898003	589.265189032066	561.800992730971	594.964665601787
B9J08_03694	1485.40189486922	1506.75392650832	1438.7170663051	1396.7485889989	1375.47312028705	1232.37622022475	1223.97363087016
B9J08_03693	1884.14339506386	1902.44449771303	1391.61620996773	2394.42615256955	2689.9877727432	3559.66671564432	1884.59516011465
B9J08_03692	2913.92624841939	3544.82118120676	3571.10128957873	2712.98284830614	2482.10376706345	2346.41563559765	3500.07823715057
B9J08_03691	838.794056715751	994.81527788754	798.145420116877	1480.76354172064	936.259544377208	1252.69668166395	844.622863156761
B9J08_03690	2603.79397049022	2512.00172416397	2122.10767280002	7295.29839467097	9332.89772867498	10934.7988968147	5160.95371374193
B9J08_03689	865.736049972146	570.807867312251	572.061309697504	1114.94843507807	1300.44731372594	1954.3502619471	1053.75213253723
B9J08_03688	458.612596319961	531.313328190124	543.800795895083	379.81759876286	414.204973722805	402.823265000718	519.580859197201
B9J08_03687	10.7767973025578	14.9035996687272	8.56379206133989	1.75031151503622	3.12607527337966	5.97660630564863	4.86347138094104
B9J08_03686	851.965697863322	834.601581448723	781.017835994198	1123.69999265325	1361.40578155684	1388.96330543274	928.112455196249
B9J08_03685	1049.54031507688	801.068482194086	737.342496481364	806.893608431698	848.729436722578	737.513218117041	834.895920394879
B9J08_03684	6567.26053398649	6083.64938477444	7396.54720337926	3570.63549067389	3388.66559634355	2881.91956058377	4847.25980967124
B9J08_03683	2709.16709967079	2216.16527073973	2236.86248642198	1682.04936594981	1705.27406162861	1337.56449120416	2216.12179258213
B9J08_03682	6104.45696093776	5776.63523159866	5428.58778768335	6537.41350866028	7580.73253794568	8825.05687092076	6364.66288052484
B9J08_03681	1187.24383616512	1172.91329392883	1440.42982471737	1230.46899507046	1105.06760913971	1140.33648311776	1585.49167018678
B9J08_03680	6894.15671883075	8545.72405004817	9125.57682056378	4386.28065668077	3538.71720946578	3917.06777272211	4603.2756620607
B9J08_03679	9139.92153449155	7530.04373262441	8264.05933919299	6222.35743595376	6216.20068111546	5049.03700701196	7762.1003239819
B9J08_03678	2023.04433807461	1995.59199564257	2408.99470685491	1258.47397931104	731.501613970841	763.810285861895	938.649976521621
B9J08_03677	5576.99260407368	4869.00601177317	5147.69540807141	5798.782049315	4917.31640502621	4780.08972325777	6449.77362969131
B9J08_03676	754.375811179048	710.901704198287	918.038508975636	917.163233878979	1362.96881919353	1074.59381375562	1503.62323527427
B9J08_03675	1678.18682439276	1096.15975563488	1236.61157365748	1753.81213806629	2056.95752988382	1659.10591044806	1580.62819880584
B9J08_03674	1438.70243989147	1491.85032683959	1674.22134799195	1741.55995746104	1881.89731457456	1912.51401780756	1614.67249847243
B9J08_03673	925.008435136214	923.277999477649	1006.24556720744	973.173202360138	704.929974147114	608.41852191503	914.332619616916
B9J08_03672	5029.77078548824	3963.612331898	4044.67899057083	3904.94499004581	2539.93615962097	2348.80627811991	2839.45670790608
B9J08_03671	3137.84414792809	2381.5952270626	2900.55637117582	2037.36260350216	1791.24113164655	1562.28488829655	2503.06660405766
B9J08_03670	13836.809025523	12572.6766805383	15584.3887932263	9070.11427091769	7910.53347928723	6722.48677259358	10998.7405279982
B9J08_03669	1597.36084462357	1638.65078357655	1848.92270604328	868.154511457965	820.594759262161	953.866366381521	1566.84836322651
B9J08_03668	13297.9691603951	13740.373714583	14707.4564861451	10522.8728283978	10312.9223268795	9348.60758329558	13906.2858352374
B9J08_03667	2437.35232326183	1830.90721930314	1615.1311827687	2243.89936227643	2613.3989285454	2688.27751628075	1675.46589073419
B9J08_03666	7053.4138345241	6192.44566235615	7236.4042918322	7575.34823707676	6997.71949946037	6685.43181349856	8123.61836329852
B9J08_03665	3239.62501134113	3445.71224340973	3154.04461619148	4267.25947365831	5214.29355599727	4652.19034831689	5271.1923983766
B9J08_03664	2043.40051075722	2422.5801261516	2564.8557223713	2389.17521802444	2840.03938586542	3522.6117565493	2867.01637906474
B9J08_03663	4489.13478747659	4306.39512427872	4904.48371352935	3581.13735976411	3154.20995084008	2826.9347825718	3960.48686121299
B9J08_03662	493.936543033901	306.268973192344	440.17891195287	516.341896935685	397.011559719217	297.634994021302	561.73094449869
B9J08_03661	1028.58543143302	733.257103701378	835.826105186773	1083.44282780742	662.727957956488	690.895688932981	671.969629133354
B9J08_03660	1474.62509756666	1607.35322427223	1788.11978240777	1148.20435386376	1223.85846952814	1106.86748780613	1597.65034863913
B9J08_03659	454.421619591189	473.189289482088	425.620465448592	196.034889684057	386.070296262388	417.167120134274	707.635085926921
B9J08_03658	1596.76213366232	1129.69285488952	1043.92625227733	971.422890845102	987.839786387973	672.965870016036	1082.93296082287
B9J08_03657	942.371053012557	572.298227279124	703.087328236005	757.884886010683	614.273791219103	445.854830401388	667.106157752413
B9J08_03656	5345.29146206868	5300.46522218282	4982.41422128755	4977.88594876301	5376.84947021302	5268.97611905983	5191.75569915456
B9J08_03655	1415.3527124026	1309.28123089768	1214.345714298	1345.98955506285	1724.03051326888	1655.51994666467	1398.24802202055
B9J08_03654	862.74249516588	746.670343403232	875.219548668936	992.426629025537	1106.6306467764	1306.48613841479	1042.40403264836
B9J08_03653	255.649580455122	361.412291966634	232.935144068445	213.538004834419	231.329570230095	197.228008086405	267.490925951757
B9J08_03652	569.374124151805	731.021563751069	602.034581912194	938.166972059414	870.611963636236	1111.64877285064	1031.0559327595
B9J08_03651	2781.01241502117	2805.60263763789	3150.61909936694	2004.10668471647	2249.21115919667	1963.91283203614	2751.10364448565
B9J08_03650	2154.16203858906	1933.74205701735	1798.39633288138	2858.25870405415	2575.88602526484	2557.98749881761	1940.52508099548
B9J08_03649	307.138723122898	480.641089316452	428.189603066994	253.795169680252	325.111828431485	137.461945029918	346.117046610304
B9J08_03648	455.020330552442	350.979772198525	421.338569417922	549.597815721373	434.524462999773	461.394006796074	624.145493887434
B9J08_03647	426.282204412288	429.223670459343	457.30649607555	425.325698153802	345.431317708453	341.861880683102	590.101194220846
B9J08_03646	1748.23600685938	1756.3892209595	1908.86925047266	1044.93597447662	965.957259474315	965.819578992818	1099.95511065617
B9J08_03645	2.99355480626606	5.21625988405452	12.8456880920098	28.0049842405795	20.3194892769678	5.97660630564863	8.91636419839191
B9J08_03644	3057.0181681589	2377.12414716199	2601.68002823506	3043.79172464799	2597.7685521785	2506.58868458903	3259.33640379399
B9J08_03643	2004.48429827576	1789.1771402307	1912.2947672972	1907.83955138948	2618.08804145547	2230.46947326807	2186.94096429649
B9J08_03642	2318.80755293369	2252.67908992811	2611.10019950253	1566.52880595742	1455.18803975823	1130.77391302872	1934.85103105104
B9J08_03641	1448.28181527152	1471.73046728681	996.825395939963	2376.92303741919	3047.92339154517	4684.4640223674	2447.13668317683
B9J08_03640	332.284583495533	366.628551850689	418.76943179952	336.059810886954	321.985753158105	400.432622478458	366.381510697558
B9J08_03639	2670.25088718933	3075.35779164186	2902.26912958809	2291.15777318241	2052.26841697375	2137.23441489995	2254.21898506617
B9J08_03638	633.436197005899	702.704724380487	740.7680133059	708.876163589669	715.871237603942	664.598621188127	726.278392887195
B9J08_03637	1756.61796031693	1674.4194227815	1575.73773928654	1781.81712230687	1947.54489531553	1904.14676897965	1994.02326618583
B9J08_03636	1809.30452490721	2754.18521878078	2018.48578885781	2879.26244223458	2954.14113334378	4175.25716512613	2725.97570901745
B9J08_03635	9415.92728762928	7946.59934336534	9408.181958588	6311.62332322061	4684.42379715942	3728.20701346361	6411.67643720727
B9J08_03634	1232.74586922037	1324.18483056641	1351.36638727943	1195.46276476974	970.646372384385	861.826629274532	1187.4975955131
B9J08_03633	1535.09490465324	2096.93647338992	1908.86925047266	2138.88067137426	1703.71102399192	2500.61207828339	2171.53997159017
B9J08_03632	719.051864465109	827.149781614359	762.17749345925	1009.9297441759	1331.70806645974	1080.57042006127	937.839397958131
B9J08_03631	2658.87537892552	2154.31533211452	2403.00005241197	3525.12739128295	3371.47218233996	4251.75772583843	3076.9562270087
B9J08_03630	300.552902549113	411.33935085687	378.519609111223	371.066041187679	342.305242435073	390.87005238942	381.782503403872
B9J08_03629	347.851068488117	450.088709995561	490.705285114775	360.564172097461	229.766532593405	390.87005238942	362.328617880108
B9J08_03628	999.248594331612	1166.2066740779	1175.80865002197	1149.9546653788	1050.36129185557	1359.0802739045	937.028819394641
B9J08_03627	3600.04901001557	3658.08853868909	3905.94555917712	2723.48471739636	2564.94476180801	2826.9347825718	2664.3717381922
B9J08_03626	2357.72376541515	2947.1868344908	2637.64795489268	2350.66836469364	2633.71841782236	3419.81412809214	2151.27550750292
B9J08_03625	1098.03590293839	1116.27961518767	1204.92554303052	735.130836315212	626.778092312622	659.817336143609	727.088971450686
B9J08_03624	3729.37057764626	3504.5814621012	3631.04783400811	6411.39107957767	7177.4688276797	8792.78319687026	5493.29092477291
B9J08_03623	2333.77532696502	2210.20383087224	1975.66682855111	3173.31477676067	3362.09395651983	3534.5649691606	2561.42826062895
B9J08_03622	11.9742192250643	11.1776997515454	4.28189603066994	14.0024921202898	15.6303763668983	8.36724882790808	6.48462850792139
B9J08_03621	670.556276603598	694.507744562687	718.502153946416	1233.96961810054	2214.82433118949	2450.40858531594	1217.48900236224
B9J08_03620	22.7510165276221	20.1198595527817	19.6967217410817	7.00124606014488	17.1934140035881	5.97660630564863	10.5375213253723
B9J08_03619	5034.56047317827	3882.38771370343	2968.2103284604	1030.93348235633	1488.01183012872	417.167120134274	2323.11816296284
B9J08_03618	471.784237467532	603.595786583451	841.820759629711	525.093454510866	454.843952276741	381.307482300383	621.713758196963
B9J08_03617	1311.77571610579	1716.89468183737	1526.9241245369	1902.58861684437	2002.25121259967	3080.3428899313	1622.77828410733
B9J08_03616	2551.10740589994	2786.97313805198	3398.11268993967	2726.98534042643	4928.25766848304	2537.66703737841	7685.09536045033
B9J08_03615	9556.02565256253	7989.07460242121	8090.21436034779	9035.10804061697	6161.49436383131	5733.95608963929	4730.53649652865
B9J08_03614	383.773726163309	263.793714136471	282.605138024216	418.324452093657	706.493011783803	798.474602434657	554.435737427279
B9J08_03613	9380.60334091534	9992.11839789814	11450.6463652176	8014.67642735085	5944.23213233143	6091.35714671708	7525.41138344277
B9J08_03612	911.23808302739	1354.7372098873	1091.88348782084	715.877409649814	5973.92984742853	7936.93317390138	2588.98793178761
B9J08_03611	2.39484384501285	5.21625988405452	0	5.25093454510866	28.1346774604169	25.1017464837242	4.86347138094104
B9J08_03610	472.981659390038	359.921931999762	374.237713080553	435.827567244019	517.365457744334	548.652458858544	429.606638649792
